age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
38,1,187046,3,7,1,2,3,1,2,0,0,45,1
39,1,191807,4,9,3,8,6,1,2,0,0,48,1
52,3,179951,5,15,1,5,3,1,2,0,0,40,1
39,1,324420,12,2,1,2,3,1,2,0,0,45,21
41,2,66632,2,10,2,2,4,1,2,0,0,40,1
42,5,121718,11,14,1,5,3,1,2,0,1902,60,1
47,1,162034,1,13,1,4,3,1,2,0,0,70,1
28,5,218990,7,11,1,13,3,5,2,0,0,46,1
25,5,125863,1,13,3,6,2,1,2,0,0,35,1
35,1,225330,1,13,3,9,4,1,1,0,0,40,1
32,1,120426,4,9,4,9,6,1,1,0,0,40,1
38,1,119741,11,14,1,2,3,5,2,0,0,40,1
44,1,32000,2,10,1,1,3,1,2,0,0,18,1
21,0,124242,2,10,3,0,2,1,1,0,0,40,1
27,1,278581,1,13,3,4,2,1,1,0,0,40,1
30,1,230224,1,13,3,5,4,1,2,0,0,55,1
30,1,204374,1,13,3,4,4,1,2,0,1741,48,1
45,1,188386,4,9,1,7,3,1,2,0,1628,45,1
20,1,164922,4,9,3,2,2,1,2,0,0,40,1
57,1,195176,11,14,3,6,4,1,2,0,0,80,1
43,1,166740,2,10,2,9,4,1,2,0,0,48,1
50,0,156008,3,7,1,0,2,5,1,0,0,40,1
28,1,162551,9,4,1,8,5,2,1,0,0,48,12
25,1,211231,4,9,1,1,5,1,1,0,0,48,1
25,1,169990,4,9,1,4,3,1,2,0,0,40,1
90,1,221832,1,13,1,5,3,1,2,0,0,45,1
38,5,255454,1,13,4,6,6,5,2,0,0,40,1
35,1,28160,1,13,6,5,6,1,1,0,0,40,1
50,6,159219,1,13,1,5,3,1,2,0,0,40,5
26,5,103148,4,9,3,9,4,1,1,0,0,40,1
39,1,165186,2,10,1,10,3,1,2,0,0,45,1
56,1,31782,13,6,1,4,3,1,2,0,0,40,1
24,5,249101,4,9,2,13,6,5,1,0,0,40,1
46,1,243190,4,9,1,9,1,1,1,7688,0,40,1
18,5,153405,3,7,3,9,5,1,1,0,0,25,1
37,1,329980,11,14,1,5,3,1,2,0,2415,60,1
57,1,176079,11,14,2,6,4,1,1,0,0,40,1
43,6,218542,4,9,3,9,6,5,1,0,0,40,1
29,6,303446,1,13,1,6,3,1,2,0,0,25,32
40,1,102606,11,14,1,5,3,1,2,0,0,40,1
44,2,483201,1,13,1,5,3,1,2,0,0,40,1
77,5,144608,4,9,1,5,3,1,2,0,0,6,1
30,1,226013,1,13,3,6,4,5,2,0,0,40,1
21,1,165475,4,9,1,8,3,1,2,0,0,40,1
66,1,263637,13,6,1,13,3,1,2,0,0,40,1
40,1,201495,3,7,3,11,2,1,2,0,0,35,1
68,1,213720,4,9,1,4,3,1,2,0,0,40,1
64,1,170483,4,9,4,3,4,1,1,0,0,38,1
26,1,214303,1,13,3,6,4,1,1,0,0,50,1
32,1,190511,2,10,1,5,3,1,2,0,0,40,1
32,1,242150,4,9,3,9,2,1,2,0,0,38,1
51,5,159755,11,14,1,6,3,1,2,0,0,40,1
50,1,147629,11,14,1,6,3,1,2,15024,0,45,1
49,1,268022,1,13,1,4,3,1,2,0,0,50,1
28,1,188711,1,13,3,11,6,1,2,0,0,20,1
29,1,452205,4,9,2,3,6,1,1,0,0,36,1
21,1,260847,2,10,3,4,2,1,2,0,0,30,1
28,1,291374,4,9,3,9,6,5,1,0,0,40,1
55,1,189933,13,6,1,2,3,1,2,0,0,40,1
45,2,133969,4,9,1,4,3,2,2,0,0,50,11
35,1,330664,2,10,3,4,4,1,2,0,0,40,1
31,0,672412,3,7,4,0,4,5,2,0,0,40,1
26,1,122999,11,14,3,6,4,1,2,8614,0,40,1
30,1,111415,4,9,1,3,3,1,2,0,0,55,6
33,1,217235,4,9,1,4,3,1,2,0,0,20,1
40,1,121956,1,13,6,6,4,2,2,13550,0,40,2
23,1,120172,1,13,3,5,4,1,2,0,0,40,1
35,1,343403,2,10,3,4,4,1,1,0,0,40,1
48,2,104790,3,7,1,10,3,1,2,0,0,50,1
39,5,473547,13,6,2,7,2,5,2,0,0,40,1
53,5,260106,5,15,2,6,4,1,1,0,0,50,1
49,4,168232,4,9,1,9,3,1,2,0,0,40,1
31,1,348491,1,13,3,5,4,5,1,0,0,40,1
36,1,24106,4,9,1,2,3,1,2,3103,0,40,1
60,3,197553,2,10,1,5,3,1,2,7688,0,50,1
29,1,421065,4,9,3,8,4,1,2,0,0,48,1
54,3,138852,2,10,1,4,3,1,2,0,0,45,1
28,0,169631,6,12,7,0,1,1,1,0,0,3,1
34,1,379412,4,9,1,2,3,1,2,0,0,50,1
30,1,181992,2,10,3,4,4,5,1,0,0,35,1
19,1,365640,4,9,3,12,4,1,1,0,0,45,0
26,1,236564,4,9,3,7,4,1,2,0,0,40,1
47,1,363418,2,10,3,4,4,1,2,0,0,70,1
50,1,112351,4,9,2,5,6,1,2,0,0,38,1
30,1,204704,1,13,3,5,6,1,1,0,0,45,1
44,1,54611,2,10,2,8,4,1,2,0,0,50,1
49,1,128132,4,9,1,4,3,1,2,0,0,60,1
75,2,30599,11,14,6,6,4,1,1,0,0,50,1
37,1,379522,1,13,1,4,3,1,2,0,0,55,1
51,6,196504,4,9,2,2,6,1,2,0,0,38,1
